Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,cluster
2,823,0,0,35,7625,213,950,934,0,4,0,0,7,4,0,0,1,100
2,614,0,0,10,1598,0,1755,2271,0,6,0,0,0,1,1,0,1,100
4,1094,0,0,29,5766,0,2414,758,0,7,1,0,2,8,2,0,1,100
3,588,0,0,19,3898,0,1237,2381,0,7,1,3,2,1,2,0,0,100
7,1788,0,0,37,4918,0,902,2058,0,5,0,1,3,1,2,0,1,100
4,576,0,0,13,4420,0,1021,0,0,7,0,0,3,2,1,0,1,100
0,8,0,0,22,6260,1027,3085,1628,0,4,1,1,1,0,2,0,1,100
1,132,0,0,23,6562,1335,3319,1133,0,4,1,1,4,0,2,0,1,100
0,494,1,57,48,9072,691,3808,1027,0,4,1,1,0,0,2,0,1,100
2,203,0,0,31,5856,0,3443,663,0,4,0,0,1,0,2,0,1,100
0,4,0,0,14,2330,0,69,2497,0,6,6,11,7,17,0,0,0,100
6,1362,0,0,12,1533,1271,2851,2278,0,7,2,0,0,0,2,0,0,100
0,0,0,0,1,99,0,0,2372,0,7,1,1,2,17,2,0,1,100
8,3222,0,0,33,5198,560,839,1334,0,1,1,8,5,0,0,0,1,100
5,543,0,92,44,5349,0,429,2054,0,6,1,1,2,4,2,0,1,100
1,17,0,0,15,5727,0,220,1376,0,7,1,1,4,7,0,1,1,100
3,529,0,0,18,7595,0,1366,650,0,1,1,1,1,0,2,0,1,100
4,673,0,0,16,2385,0,272,1622,0,6,0,0,3,1,0,0,1,100
1,92,2,252,118,8240,238,360,1311,0,7,0,1,0,9,2,0,1,100
0,0,0,204,14,3275,0,1200,2198,0,6,1,2,0,1,0,0,1,100
5,1499,0,187,21,7238,0,1174,2023,0,5,1,1,0,2,2,0,1,100
4,737,0,0,53,4989,427,2202,1722,0,6,1,1,0,0,2,0,0,100
4,3012,1,24,11,4325,515,3522,0,0,7,1,1,0,2,0,0,1,100
8,2565,0,0,28,4511,0,174,2094,0,6,0,0,2,3,1,0,1,100
1,82,0,0,100,8051,0,955,0,0,7,1,1,0,2,2,0,1,100
1,1322,0,53,60,6558,0,127,2561,0,6,1,1,0,1,0,0,1,100
1,182,0,0,29,5141,807,3319,979,1,6,0,1,1,5,2,0,1,100
3,1440,0,7,41,7520,142,2409,389,0,2,0,0,5,1,2,0,1,100
8,2203,0,0,56,7483,281,997,1152,0,7,1,1,2,1,2,0,1,100
3,1568,0,19,84,8301,192,1159,795,0,4,1,0,0,4,2,0,1,100
1,2584,0,151,15,3726,0,325,1903,0,6,2,1,0,8,2,1,1,100
5,1954,1,38,65,7491,505,1127,1889,0,5,2,1,1,0,2,0,0,100
0,0,0,0,64,6139,0,82,2543,0,7,0,0,1,4,1,0,1,100
3,447,0,0,32,4571,123,850,944,0,6,1,3,1,2,2,0,1,100
1,231,0,0,1,56,0,3368,0,0,7,1,1,6,5,2,0,1,100
0,3,0,0,13,2042,0,458,1806,0,5,1,0,1,5,0,0,1,100
1,407,0,0,43,7836,1285,3264,880,0,6,0,0,0,2,2,0,1,100
0,97,0,0,9,2670,0,2624,1288,0,3,0,0,2,1,0,1,1,100
0,0,0,0,25,4638,0,39,2468,0,3,0,0,3,1,1,0,1,100
0,59,1,507,16,4495,1073,2179,2017,2,6,1,1,4,2,2,0,1,100
2,250,0,0,17,7621,0,3029,1667,0,4,3,5,0,1,2,0,1,100
1,798,0,0,16,4928,0,1335,2383,0,6,1,1,1,9,2,1,1,100
0,31,0,0,21,5723,0,160,1279,0,6,1,1,1,1,1,0,1,100
4,2894,0,0,22,4794,0,759,2227,0,6,0,0,0,6,0,0,1,100
2,1232,0,0,5,710,0,3101,2512,0,3,0,0,3,1,0,0,1,100
9,3037,0,16,32,6532,855,2760,1070,0,6,0,0,2,5,0,0,1,100
5,3127,0,0,28,7541,159,1410,3,0,5,1,1,0,7,2,0,1,100
8,1779,0,18,132,8898,0,452,2601,0,6,1,1,1,8,2,0,0,100
0,0,0,54,93,8491,192,807,488,0,6,1,1,0,1,2,0,1,100
4,1021,0,0,44,6511,0,2723,622,1,6,1,1,0,4,2,0,1,100
1,645,0,29,28,5198,0,2997,2506,0,6,1,1,2,1,2,0,0,100
3,194,0,0,19,2416,192,810,0,0,1,1,1,0,1,0,0,1,100
0,3,1,13,13,3801,0,1991,2496,0,8,0,0,6,1,2,0,1,100
1,526,0,58,18,2678,0,773,1607,0,7,0,3,0,8,0,0,1,100
0,3,0,0,40,7154,33,1399,670,0,6,2,0,2,2,2,0,1,100
3,423,0,0,84,6659,0,82,2543,0,2,1,3,3,2,2,0,1,100
2,154,0,0,11,1580,0,3473,0,0,7,2,1,0,2,2,0,1,100
3,262,0,0,4,873,0,0,2288,0,2,2,1,0,1,1,0,1,100
0,46,0,0,172,9335,759,2531,274,0,7,1,1,0,0,2,0,1,100
2,801,1,93,120,8958,113,398,7,0,4,1,1,0,1,2,0,1,100
15,1586,0,7,31,4887,564,1919,377,0,4,1,1,2,1,2,0,1,100
5,2245,0,0,130,9096,601,2746,550,0,7,1,1,0,1,2,0,1,100
1,23,0,0,34,5689,0,3095,280,0,4,1,1,2,0,2,0,1,100
1,182,1,146,112,9354,321,997,2188,0,7,1,2,0,1,2,0,1,100
2,1526,0,0,10,3537,865,2862,2049,0,0,1,3,5,3,2,0,0,100
0,0,0,146,15,1905,1058,4126,1424,0,7,1,3,0,0,2,0,1,100
1,275,0,0,21,3322,0,1008,1319,0,6,1,1,2,0,2,0,1,100
0,0,0,0,9,3852,0,2443,2397,0,6,1,1,0,1,1,0,1,100
1,29,0,0,5,561,0,1457,0,0,3,1,1,0,0,0,0,1,100
7,1506,0,0,20,3045,89,1821,51,0,1,0,0,0,6,2,0,1,100
0,0,0,3,27,5516,1258,1083,2581,0,3,3,6,4,14,1,0,1,100
0,2,0,0,19,4373,0,918,1943,0,6,0,1,0,1,0,0,1,100
0,0,1,98,149,9241,497,2375,0,0,7,1,1,0,1,2,0,1,100
0,0,0,1,78,6684,551,3068,37,0,8,1,1,4,0,2,0,1,100
2,191,0,0,7,1266,0,469,2610,0,6,1,1,1,1,0,1,1,100
0,1,0,0,7,1100,1174,3567,1536,0,4,1,1,4,0,0,0,1,100
1,3045,0,0,14,6289,0,3304,876,0,5,1,1,1,0,2,0,1,100
2,1463,0,50,6,1048,0,3005,2179,0,8,1,1,5,2,2,0,1,100
0,0,0,0,56,7842,266,2900,0,0,4,1,1,0,1,2,0,1,100
1,592,0,0,11,3453,0,1905,2594,0,1,0,0,3,2,0,0,1,100
0,0,0,0,18,5065,0,779,2593,0,6,1,2,0,1,0,0,1,100
15,1579,0,8,31,4885,565,1925,373,0,4,1,1,2,1,2,0,1,100
0,0,0,78,17,4594,0,4,2268,0,0,1,1,6,2,1,0,1,100
0,0,0,0,23,3591,0,203,1535,0,6,2,0,0,0,0,0,1,100
0,94,0,0,18,3002,0,2126,1160,0,6,1,1,0,0,2,0,1,100
0,129,0,0,85,8930,981,2867,815,0,7,1,1,4,0,2,0,1,100
0,0,0,0,2,211,0,4351,1775,0,5,1,0,6,2,1,0,1,100
1,35,0,0,22,7277,381,2760,1803,0,6,2,3,0,1,2,0,0,100
2,977,0,0,25,4851,437,1179,2402,0,6,0,0,1,5,2,0,0,100
3,1748,0,0,13,1937,0,905,2043,0,3,0,0,0,1,2,0,1,100
0,2,0,84,17,2404,0,101,2293,0,6,4,8,7,11,1,0,0,100
8,2903,0,0,45,6912,317,1647,1951,0,7,0,1,2,1,2,0,0,100
5,2947,0,0,42,6288,0,375,1874,0,4,1,1,4,6,0,0,1,100
2,114,1,80,34,4413,0,341,26,0,3,1,3,1,3,0,0,1,100
4,684,0,31,28,6415,0,1982,335,0,5,0,2,0,7,0,0,1,100
5,1785,1,164,53,5962,958,2724,333,0,3,2,1,1,2,2,0,1,100
0,0,0,0,22,3562,0,234,1549,0,7,2,1,0,1,0,0,1,100
0,11,0,24,13,3053,0,1482,1912,0,5,1,1,0,1,0,0,1,100
0,0,0,0,6,679,0,1248,2192,0,4,0,0,0,2,0,0,1,100
5,2013,0,35,82,8666,678,1705,2459,0,7,1,1,3,1,2,0,0,100
6,1581,0,0,30,5585,277,937,656,0,6,1,3,5,1,0,0,1,100
0,287,0,0,26,3004,787,2501,2174,0,5,0,0,1,1,2,0,0,100
3,549,0,0,17,7599,0,1418,684,0,1,1,1,1,0,2,0,1,100
5,1602,0,0,27,6500,1218,3217,1837,0,7,2,1,4,0,2,0,0,100
0,0,0,0,39,4450,0,393,2480,0,4,3,5,6,9,1,0,1,100
5,2046,0,2,84,8713,730,1724,2484,0,7,0,0,3,1,2,0,0,100
0,0,0,0,27,3815,0,80,2257,1,6,2,0,4,1,0,0,1,100
1,12,0,0,21,2227,0,743,91,0,7,1,1,0,1,2,0,1,100
5,2172,2,682,38,6361,0,58,2179,0,4,1,1,4,2,0,0,1,100
0,0,0,5,9,2831,0,2476,1889,0,6,1,1,0,1,2,0,1,100
2,249,0,0,111,6720,388,678,2140,0,4,1,1,5,2,2,0,0,100
3,634,0,0,13,2304,1668,4518,1382,0,5,0,0,0,0,2,0,1,100
2,295,0,0,35,4714,303,1095,998,0,5,1,2,4,1,1,0,1,100
1,143,0,0,2,111,0,0,2087,0,9,1,1,1,2,0,0,1,100
0,0,0,263,100,8623,35,468,473,0,3,1,1,1,6,2,0,1,100
7,794,0,0,71,8585,100,1984,1213,0,7,1,0,6,4,2,0,1,100
1,1400,0,0,6,1069,0,2969,2324,0,6,1,1,3,2,1,0,1,100
6,1103,0,43,55,5275,507,1145,1764,1,6,1,1,0,1,2,0,1,100
5,2143,0,0,107,9030,166,854,439,0,7,1,1,0,2,2,0,1,100
0,0,0,0,6,1571,0,3254,2582,0,1,0,0,3,6,2,0,0,100
9,2602,0,0,20,3571,0,537,1983,0,6,1,5,0,2,0,0,1,100
0,41,0,0,22,5662,0,1077,2236,0,5,1,1,2,5,0,0,1,100
2,1259,0,0,18,5134,0,2557,2446,0,1,1,1,1,9,2,0,0,100
4,509,0,0,12,788,0,875,0,0,7,1,2,1,1,0,0,1,100
3,291,0,5,42,6025,67,1548,0,0,7,1,1,4,2,1,1,1,100
1,117,0,0,22,2866,0,1630,2209,0,5,1,0,2,1,0,0,0,100
0,4,0,0,28,6318,1146,2471,1580,0,8,1,1,5,0,2,0,0,100
9,2457,0,6,98,8964,0,1232,1258,0,6,1,1,0,1,2,0,1,100
6,1008,0,27,66,4562,0,397,2103,0,4,1,1,1,2,2,0,0,100
3,2181,0,0,38,6633,98,785,2416,0,7,0,4,0,9,2,0,1,100
3,1902,0,131,26,6573,0,423,2037,0,5,1,1,5,0,0,0,1,100
0,113,0,0,13,2952,0,1690,2190,0,7,0,1,4,3,0,0,1,100
0,149,0,0,18,3845,0,505,0,0,2,0,3,0,3,2,0,1,100
4,347,0,0,4,912,0,0,2159,0,0,2,1,0,1,1,0,1,100
1,430,0,0,43,7225,0,421,2177,0,1,0,0,1,1,2,0,0,100
0,76,0,0,19,6470,0,1524,2553,0,3,1,0,1,2,2,0,1,100
6,2116,0,0,122,9015,118,859,407,0,7,1,1,0,3,2,0,1,100
0,165,0,0,28,5334,0,308,2383,0,5,1,1,1,1,2,0,1,100
1,775,0,0,149,8753,142,229,2460,0,4,1,4,4,0,0,0,0,100
0,1,0,0,5,1397,1556,4158,1201,0,7,0,1,3,0,2,0,1,100
2,210,0,0,186,9283,148,1320,2058,0,6,1,1,0,1,2,0,1,100
6,2530,0,25,17,4695,0,2064,1932,0,0,1,1,1,1,0,0,1,100
0,0,0,0,57,7261,244,2002,18,0,6,0,0,5,8,2,1,1,100
2,139,0,0,1,288,0,2443,0,0,5,1,1,2,1,0,0,1,100
1,270,0,228,11,6472,7,2221,1980,0,6,1,1,2,3,2,0,1,100
5,1843,0,30,14,2025,0,805,2049,0,3,0,0,0,1,1,0,0,100
0,0,0,0,37,4908,0,915,1566,0,1,1,3,1,0,1,0,1,100
3,156,0,0,11,4044,0,963,0,0,7,1,3,1,1,2,0,1,100
9,2789,0,0,118,8633,437,1561,209,0,7,1,1,0,1,2,0,1,100
0,0,0,0,10,2893,0,2247,1738,0,6,0,0,3,1,0,0,1,100
5,1505,0,8,32,7808,2,30,2451,0,6,1,0,7,2,0,0,0,100
0,43,0,0,11,2913,0,2156,1673,0,6,0,0,4,1,0,0,1,100
1,119,0,0,29,5788,0,2607,487,0,5,0,0,0,1,2,0,1,100
4,2815,0,0,16,3818,933,3344,139,0,7,0,1,0,1,0,0,1,100
0,0,0,0,17,5524,0,1378,2401,0,0,1,8,2,0,1,0,1,100
3,1191,0,0,60,8033,76,1219,2193,0,7,1,1,0,1,2,0,1,100
6,937,0,45,44,5663,56,536,1823,0,6,2,1,2,2,0,0,0,100
1,59,0,6,14,4060,0,1957,2438,0,8,0,0,3,1,2,0,1,100
2,640,0,0,10,1586,0,1693,2256,0,6,1,1,0,1,1,0,1,100
4,719,0,230,12,4309,0,1563,949,0,5,1,1,0,1,2,1,1,100
0,1,0,0,15,4748,0,3329,1873,1,6,1,2,4,2,2,0,1,100
3,314,0,0,6,1084,0,0,2207,0,0,2,1,0,1,1,0,1,100
2,652,0,0,10,1602,0,1784,2326,0,4,1,1,0,1,1,0,1,100
2,257,0,0,24,4611,855,1148,1964,0,1,1,1,0,0,2,0,1,100
3,993,0,180,98,8033,213,1128,2138,0,7,1,1,0,1,2,0,1,100
2,156,0,10,10,1984,0,1167,1062,0,3,0,0,0,3,2,0,1,100
4,585,0,0,126,8517,868,2499,12,0,7,1,3,2,0,2,0,1,100
0,33,0,0,26,4283,1020,2950,1221,0,7,0,0,2,1,2,0,1,100
0,0,0,0,10,4219,0,1,2406,0,0,2,1,0,1,2,0,1,100
0,32,0,64,30,6273,1111,2351,1622,0,8,1,1,6,0,2,0,0,100
3,1184,0,0,25,3671,1417,4234,0,0,7,1,3,0,0,2,0,1,100
6,2655,0,0,21,3877,0,916,2415,0,5,1,1,3,5,0,0,1,100
3,1008,0,18,34,4655,72,367,2257,0,6,0,0,0,8,2,0,1,100
5,2544,0,0,37,5969,909,3572,902,1,6,2,1,1,1,2,0,1,100
7,1043,0,0,61,7614,0,489,1851,0,7,1,1,0,0,1,0,0,100
0,0,0,0,21,2764,0,825,1215,0,1,2,0,0,1,0,0,1,100
0,0,0,0,14,3405,0,2558,2108,0,6,0,0,3,3,1,0,1,100
0,303,0,37,19,2726,0,825,1447,0,4,1,2,0,5,0,0,1,100
11,2869,0,0,41,6671,786,1418,1844,0,5,1,1,0,8,2,0,0,100
7,2224,1,184,19,6046,133,1912,1358,0,5,1,1,1,1,1,0,1,100
2,314,0,0,3,221,0,3311,61,0,7,1,1,6,10,2,0,1,100
5,646,0,22,63,7405,932,1781,0,0,7,0,1,1,1,2,0,1,100
6,2227,0,0,11,1833,0,1516,2518,0,2,4,8,6,13,0,0,1,100
0,0,0,0,10,5109,1521,3910,1965,0,6,1,3,1,2,2,0,1,100
1,128,0,241,48,6825,0,62,2670,0,5,1,1,5,1,2,0,1,100
1,183,0,0,13,1513,0,0,2407,0,1,1,3,1,2,0,0,0,100
10,2232,0,0,116,8908,0,1095,1253,0,6,0,1,0,1,1,0,1,100
8,987,0,0,26,3012,223,1652,480,0,6,1,1,2,1,2,0,1,100
0,1,0,0,5,1864,0,109,1862,0,6,2,3,1,2,1,0,1,100
0,0,0,0,35,4829,649,2752,725,0,6,1,1,4,2,2,0,1,100
4,1885,1,63,30,6303,0,1122,2371,0,4,0,1,2,0,2,0,0,100
7,1141,0,0,78,6599,0,103,2553,0,5,3,0,5,2,0,0,1,100
0,0,0,9,49,6102,470,1048,460,0,6,2,0,2,18,2,0,1,100
2,1258,0,0,6,1027,0,3144,2595,0,7,0,0,5,1,0,0,1,100
3,2792,0,21,26,5361,283,289,2475,0,2,1,1,2,1,0,0,0,100
0,26,0,0,16,1910,0,2706,0,0,5,0,0,0,2,2,0,0,102
0,0,0,0,92,5861,258,774,0,0,3,0,2,1,0,2,0,0,102
6,1157,0,0,7,727,0,268,0,0,4,1,1,0,3,0,0,0,102
7,1621,0,0,41,4197,1199,2445,370,0,4,1,1,0,0,2,0,0,102
2,2325,0,52,7,650,0,494,0,0,5,1,0,0,15,1,0,0,102
0,0,0,0,37,8474,134,2802,0,0,6,0,0,0,6,2,1,0,102
2,755,0,0,38,8782,0,117,0,0,0,1,1,1,1,0,0,0,102
2,311,0,25,9,832,879,3709,0,0,3,1,1,0,3,0,0,0,102
1,646,0,0,62,7146,528,2120,502,0,5,2,0,2,1,2,0,0,102
0,30,0,0,34,4048,506,1386,0,0,6,1,1,5,7,1,0,0,102
3,284,1,981,11,2127,0,1336,0,0,5,1,1,0,1,0,0,0,102
5,640,0,0,26,2758,0,360,0,0,1,1,1,4,1,0,1,0,102
1,36,0,0,101,9303,42,2310,422,0,7,1,1,1,0,2,1,0,102
0,10,0,0,16,5097,0,470,0,0,4,1,1,1,9,2,0,0,102
0,0,0,0,9,2525,0,899,0,0,6,0,0,0,2,2,0,0,102
4,951,0,0,18,3880,998,643,0,1,6,0,0,0,2,0,0,0,102
0,0,0,0,3,721,0,1690,0,0,0,2,1,0,1,1,0,0,102
1,110,0,191,24,3539,0,591,0,0,4,1,1,0,0,0,0,0,102
1,141,0,0,27,4575,0,1648,0,0,7,0,0,4,7,2,0,0,102
6,507,0,0,14,1962,0,888,0,0,7,1,1,0,1,0,0,0,102
2,853,0,0,22,6075,0,2429,0,0,7,0,0,1,4,2,0,0,102
0,0,0,37,4,482,0,33,0,0,4,0,0,2,0,2,1,0,102
3,840,1,340,9,2464,0,1495,0,0,7,1,3,1,13,1,0,0,102
2,354,1,498,14,3088,0,130,0,0,5,1,1,3,1,1,0,0,102
2,347,0,107,55,5119,902,1487,0,0,7,0,3,5,0,2,0,0,102
7,1465,0,0,30,3786,1523,3675,0,0,6,0,0,4,0,2,1,0,102
0,0,0,0,46,5191,0,624,0,0,1,1,1,0,6,0,0,0,102
2,559,0,0,23,3275,0,1893,1263,1,6,0,0,0,3,2,0,0,102
14,2303,0,0,33,4439,497,1857,1461,0,8,1,0,2,1,2,0,0,102
4,2499,0,0,18,4050,0,64,0,0,3,0,0,1,7,0,0,0,102
3,1195,0,0,24,2984,819,2168,0,0,2,0,0,0,0,0,0,0,102
1,2198,0,0,26,6101,1402,2468,554,0,0,1,1,0,2,2,0,0,102
2,426,0,38,166,9326,338,970,1545,0,0,1,3,7,2,2,0,0,102
1,312,0,0,6,1091,195,3821,0,0,1,0,0,0,6,0,0,0,102
0,0,0,0,33,3567,0,237,0,0,3,0,0,0,2,2,0,0,102
2,460,0,0,15,1425,0,2060,0,0,2,1,1,2,1,0,0,0,102
0,36,0,0,63,7073,0,117,0,0,7,5,1,0,1,1,0,0,102
0,11,0,0,32,4889,0,475,0,0,5,2,0,0,1,0,0,0,102
4,2019,0,0,18,2345,0,638,0,0,5,1,2,5,1,0,0,0,102
0,21,0,0,8,338,0,2443,0,0,5,0,0,1,1,2,0,0,102
2,229,0,0,2,150,0,4164,0,0,7,1,1,0,2,0,0,0,102
5,1391,0,0,22,3314,824,2057,0,0,5,0,0,0,1,0,0,0,102
0,0,0,0,132,8884,618,1058,0,0,6,1,1,5,9,2,0,0,102
3,171,1,148,19,2521,168,1212,0,0,5,1,0,0,0,2,0,0,102
0,3,0,0,20,2623,0,405,0,0,4,1,1,2,8,1,0,0,102
0,26,0,0,14,1576,0,2257,0,0,6,1,1,0,6,0,0,0,102
0,0,0,16,62,9006,510,1438,0,0,4,1,5,2,1,2,0,0,102
3,1988,0,0,28,7437,75,3287,1303,0,7,0,0,0,7,2,0,0,102
0,0,0,0,15,4776,0,2878,0,0,3,1,1,0,1,2,1,0,102
10,2832,0,30,27,2679,0,2810,0,0,6,1,1,2,1,2,0,0,102
4,1253,0,0,17,2037,0,406,0,0,2,0,0,2,3,2,0,0,102
2,728,0,0,9,1162,0,1878,0,0,9,1,1,5,4,1,0,0,102
3,1347,0,0,33,3413,552,849,0,0,1,0,0,2,1,2,0,0,102
3,493,0,0,23,4694,56,537,1218,0,6,1,2,4,1,1,0,0,102
1,385,0,0,20,2560,0,464,0,0,4,0,0,1,4,0,0,0,102
1,399,0,0,15,2521,0,493,0,0,3,1,0,2,5,1,0,0,102
0,65,0,0,24,6027,0,1613,0,0,7,1,0,0,1,0,1,0,102
0,0,0,0,42,4334,531,2024,0,0,1,1,1,0,0,2,0,0,102
0,0,0,0,1,57,0,4164,0,0,4,1,0,0,2,0,0,0,102
0,20,0,0,35,3834,16,386,0,0,5,1,1,1,3,0,1,0,102
0,0,0,0,5,1098,0,2156,0,0,3,0,0,3,0,2,0,0,102
0,0,0,0,63,4344,0,201,0,0,0,0,6,7,0,1,0,0,102
1,67,0,0,7,978,0,2758,0,0,6,0,0,0,1,0,0,0,102
2,1041,0,271,22,2646,0,1122,1404,0,6,0,0,6,2,2,0,0,102
6,1069,0,1,75,6548,815,1749,0,0,0,1,1,6,1,2,0,0,102
1,60,0,0,40,7287,322,2776,664,0,3,1,1,3,6,2,0,0,102
2,2368,0,0,14,3351,0,1321,0,0,5,1,1,6,9,0,0,0,102
5,3079,0,0,53,5154,0,82,0,0,6,1,2,1,1,0,0,0,102
0,0,0,0,7,1663,0,2443,0,0,3,1,2,3,0,2,0,0,102
6,2544,0,0,42,6582,502,1580,0,0,1,2,1,1,8,2,0,0,102
5,2185,0,0,11,2310,0,129,0,0,1,1,5,3,1,1,0,0,102
1,23,0,0,6,1108,0,2010,0,0,6,0,0,5,1,1,0,0,102
0,16,0,0,25,3608,746,1450,0,0,1,0,1,1,5,2,0,0,102
1,542,2,225,15,3244,0,874,0,0,5,0,0,0,1,2,1,0,102
2,339,0,0,37,6050,0,481,0,0,5,1,3,0,2,1,0,0,102
1,590,0,0,19,1962,0,736,0,0,6,0,3,1,1,1,0,0,102
2,606,0,0,9,1370,0,1138,0,0,6,1,1,0,7,1,0,0,102
3,1261,0,0,5,665,0,2443,0,0,1,0,0,5,1,0,1,0,102
1,250,0,0,91,7479,528,1977,0,0,6,0,0,2,1,2,0,0,102
0,0,0,0,6,3558,0,3840,0,0,6,0,0,1,1,0,0,0,102
0,0,0,0,10,1617,0,2408,0,0,3,2,1,4,4,0,1,0,102
0,0,0,0,13,2613,0,2712,0,0,7,1,3,1,6,0,0,0,102
0,0,0,0,93,8301,262,2129,0,0,7,1,1,0,4,2,0,0,102
0,1,0,0,29,3250,0,619,0,0,6,2,0,0,7,0,0,0,102
9,1355,0,0,43,4498,659,2900,1259,0,7,1,1,3,1,2,0,0,102
2,345,0,0,16,1855,1045,1110,0,0,2,1,1,1,1,1,0,0,102
3,879,0,0,10,6142,0,1777,0,0,7,1,1,2,1,0,0,0,102
3,459,0,0,12,3150,21,1104,0,0,8,1,1,3,0,0,0,0,102
3,203,0,0,18,4164,0,1224,0,0,5,1,2,2,2,0,1,0,102
5,2479,0,0,28,3511,289,776,0,0,7,1,1,3,1,2,0,0,102
7,2629,0,0,78,8511,456,326,0,0,7,0,0,3,2,2,0,0,102
0,0,0,0,70,5814,264,393,0,0,7,1,2,2,1,2,1,0,102
2,281,0,19,23,3299,0,2513,787,0,1,1,1,0,1,1,0,0,102
1,82,0,0,45,8614,0,1769,1457,0,4,1,1,6,0,2,0,0,102
1,425,1,29,78,8656,307,2266,692,0,6,0,0,0,0,2,1,0,102
0,2,0,0,10,3415,0,2482,0,0,1,0,0,1,0,2,0,0,102
0,0,0,0,9,557,0,2172,0,0,5,0,2,5,2,2,0,0,102
5,2246,0,0,13,2221,0,224,0,0,1,1,3,2,1,2,0,0,102
0,171,0,0,34,6901,45,1736,0,0,5,1,2,3,2,2,0,0,102
0,0,0,0,19,5281,37,1690,0,0,6,1,0,0,15,2,0,0,102
0,4,0,0,14,2735,0,2689,0,0,6,1,1,4,6,1,0,0,102
0,6,0,0,91,5892,215,782,0,0,2,1,2,1,0,2,0,0,102
2,1477,0,87,15,2237,0,1288,0,0,3,1,1,0,1,0,0,0,102
3,1814,0,0,21,3806,900,3375,0,0,5,0,0,1,1,2,0,0,102
0,4,0,0,35,4959,0,479,0,0,6,1,0,1,7,0,0,0,102
0,16,0,0,61,4327,0,206,0,0,1,0,5,5,0,2,0,0,102
4,379,0,6,47,6225,715,3297,0,0,6,1,1,1,0,2,1,0,102
1,203,0,164,12,1357,0,1335,0,0,5,0,0,1,5,0,0,0,102
0,0,0,0,23,3170,0,756,0,0,5,0,4,2,3,2,0,0,102
4,652,0,0,32,6455,1083,1908,1305,0,6,1,1,1,1,2,0,0,102
0,0,1,164,39,5483,0,273,0,0,5,0,0,2,1,0,0,0,102
1,442,0,0,68,7271,503,652,0,1,6,1,1,0,1,2,0,0,102
0,0,2,219,23,4032,0,463,0,0,8,1,1,4,2,2,0,0,102
2,887,0,0,9,1195,0,1782,0,0,7,1,1,3,2,2,1,0,102
0,37,0,0,40,6041,0,1712,0,0,5,1,1,0,1,0,0,0,102
0,0,0,0,22,6821,898,2763,0,0,1,1,0,0,0,0,1,0,102
8,2883,0,0,81,7933,363,1824,1016,0,2,1,1,4,1,2,0,0,102
0,34,0,0,37,6303,627,3044,0,0,7,1,1,2,1,2,1,0,102
1,1433,0,0,14,1750,0,998,0,0,7,0,2,6,1,0,0,0,102
3,1392,0,9,8,1299,0,2604,0,0,0,1,6,2,2,0,0,0,102
6,1542,0,0,6,440,0,1216,0,0,5,0,0,0,2,0,0,0,102
0,0,0,0,38,5953,0,928,0,0,7,0,0,0,0,2,0,0,102
3,576,0,0,25,5440,0,640,0,0,1,1,1,1,0,1,0,0,102
1,514,0,0,8,1179,0,2019,0,0,5,1,1,0,4,0,0,0,102
2,891,0,0,111,8474,50,686,89,0,5,2,1,1,4,2,0,0,102
3,204,0,0,16,4480,0,2203,0,0,6,0,0,2,7,2,0,0,102
1,93,1,20,29,3103,0,3125,0,0,3,3,0,0,1,2,0,0,102
4,1135,0,0,73,7108,0,244,0,0,6,1,1,6,5,0,0,0,102
1,557,0,0,10,3284,0,1586,0,0,1,0,0,2,5,1,0,0,102
5,1218,0,0,40,6124,1107,2728,0,0,2,1,0,7,1,2,0,0,102
2,818,0,0,24,4726,0,728,0,0,5,1,5,1,0,1,0,0,102
1,592,0,0,30,6051,0,123,0,0,6,0,1,2,6,0,0,0,102
0,0,0,0,29,5039,722,2177,0,0,5,1,3,6,2,2,0,0,102
0,0,0,0,8,2424,0,1095,0,0,6,2,1,3,8,1,0,0,102
4,851,2,897,51,7961,0,301,1040,0,6,1,1,8,1,0,0,0,103
7,941,4,661,18,2462,0,1797,0,0,5,2,0,0,1,2,0,0,103
10,2803,3,980,24,4311,0,163,296,0,2,1,1,6,1,2,0,0,103
4,2642,6,954,47,7300,1319,3425,0,4,6,0,0,2,0,2,0,0,103
8,1494,1,367,34,6363,1295,3076,0,0,3,0,0,1,2,2,0,0,103
1,247,3,441,70,7419,560,1569,148,0,4,0,0,2,1,2,0,0,103
6,297,2,190,47,6657,1160,3307,0,0,7,1,1,2,6,2,0,0,103
17,2826,4,469,68,8465,324,1597,525,0,5,1,1,1,0,2,0,0,103
7,1411,2,496,37,4509,372,541,0,0,6,0,1,0,8,2,0,0,103
12,2183,4,529,271,9472,110,1060,20,0,7,1,3,4,1,2,0,0,103
7,1427,3,687,50,8293,825,3185,25,0,6,1,1,2,10,2,0,0,103
6,2430,1,304,45,6436,0,727,276,0,1,1,2,1,5,2,0,0,103
12,2551,5,64,153,9312,639,3124,0,0,7,1,1,2,8,2,0,0,103
3,1770,2,1094,122,9082,443,1361,325,0,6,1,1,3,5,2,0,0,103
4,1492,5,1101,137,9340,275,1199,2260,0,7,1,1,2,1,2,0,0,103
